자치구명,시설구분,주소,위도,경도
영등포구,토산빌딩,서울 영등포구 국회대로54길 35,37.522400,126.909500
영등포구,도림시장㈜,서울 영등포구 도영로 50,37.509700,126.898600
영등포구,우림이비지센터,서울 영등포구 양산로 43,37.525500,126.887800
영등포구,제일빌딩,서울 영등포구 여의대방로 379,37.519100,126.930900
영등포구,에이스하이테크시티2,서울 영등포구 선유로13길 25,37.519100,126.886400
영등포구,에이스하이테크시티,서울 영등포구 경인로 775,37.514400,126.899200
영등포구,SK V1 center,서울 영등포구 당산로41길 11,37.530600,126.898600
영등포구,아이에스비즈타워 2차,서울 영등포구 선유로49길 23,37.536100,126.895200
영등포구,은석 오피스텔,서울 영등포구 국회대로55길 4,37.525700,126.908600
영등포구,하나비즈타워,서울 영등포구 영등포로 103,37.522000,126.893200
영등포구,유성빌딩,서울 영등포구 여의도동 여의대방로69길 28,37.521300,126.930100
영등포구,대륭빌딩,서울 영등포구 선유로 27,37.516500,126.888100
영등포구,태양빌딩,서울 영등포구 여의대방로67길 22,37.520200,126.929400
영등포구,백상빌딩,서울 영등포구 국제금융로6길 30,37.521700,126.926600
영등포구,센터플러스,서울 영등포구 경인로82길 3-4,37.512100,126.897000
영등포구,"선유도우림아이온스밸리 A,B동",서울 영등포구 양평로 149,37.538800,126.891500
영등포구,금강펜테리움IT타워,서울 영등포구 당산로 171,37.529800,126.898200
영등포구,타원벨라움,서울 영등포구 도신로15길 37,37.508200,126.896200
영등포구,데시앙루브,서울 영등포구 당산로 203,37.532200,126.900000
영등포구,문래임광그대가,서울 영등포구 선유로 71,37.520100,126.889100
영등포구,양평 이노플렉스,서울 영등포구 양산로 57-5,37.525300,126.889300
영등포구,삼성타운,서울 영등포구 당산동5가,37.531800,126.900900
영등포구,한서리버파크,서울 영등포구 여의서로 43,37.530700,126.923900
영등포구,트리플렉스,서울 영등포구 문래북로 116 트리플렉스,37.519400,126.898100
영등포구,아라비즈타워,서울 영등포구 문래로 83,37.519800,126.891200
영등포구,에이스테크노타워,서울 영등포구 당산로2길 12,37.515000,126.894900
영등포구,선유로코오롱디지털타워,서울 영등포구 양평로22길 21,37.539600,126.895000
영등포구,한양아이크랠스,서울 영등포구 영신로 228-6,37.527359,126.904083
영등포구,양평우림보보카운티,서울 영등포구 양산로7길 3,37.525600,126.887100
영등포구,하우스디비즈 지식산업센터,서울 영등포구 선유로3길 10,37.520200,126.897900
영등포구,홍우빌딩,서울 영등포구 국제금융로 78,37.520800,126.931400
영등포구,가든빌딩,서울 영등포구 국회대로72길 22,37.528900,126.921300
영등포구,삼성 코코빌,서울 영등포구 선유서로25길 34,37.525200,126.882600
영등포구,정우빌딩,서울 영등포구 은행로 29,37.528900,126.922000
영등포구,월드메르디앙비즈센터,서울 영등포구 양산로 53,37.525400,126.888900
영등포구,맨하탄빌딩,서울 영등포구 국제금융로6길 33,37.520700,126.926900
영등포구,NH투자증권본사,서울 영등포구 여의대로 108 파크원 NH금융타워(타워2),37.524400,126.923200
영등포구,코레일유통,서울 영등포구 국회대로612,37.525800,126.902300
영등포구,한국우편사업진흥원,서울 영등포구 영중로 83,37.523800,126.905200
영등포구,대림중앙시장,서울 영등포구 디지털로37나길 15,37.491000,126.899300
영등포구,여의도 한화증권 앞,서울 영등포구 여의대로 56,37.523600,126.922600
영등포구,여의도 오투타워 앞,서울 영등포구 의사당대로 83,37.523100,126.922900
영등포구,여의도 한화손해빌딩 앞,서울 영등포구 여의대로 56,37.523700,126.922100
영등포구,한국교직원공제회관 앞,서울 영등포구 여의나루로 50,37.522200,126.925300
영등포구,여의도역3번출구 뒤쪽,서울 영등포구 국제금융로2길 37,37.522500,126.923800
영등포구,상희익스콘벤터타워 1,서울 영등포구 국제금융로2길 37,37.527100,126.919400
영등포구,상희익스콘벤터타워 2,서울 영등포구 국제금융로2길 37,37.527200,126.919700
영등포구,한국투자증권 앞,서울 영등포구 의사당대로 88 한국투자증권빌딩,37.522500,126.922600
영등포구,한국거래소 앞1,서울 영등포구 여의나루로 76,37.522800,126.926800
영등포구,한국거래소 앞2,서울 영등포구 여의나루로 76,37.522700,126.926800
영등포구,파크원,서울 영등포구 여의대로 108 파크원 NH금융타워(타워2),37.313300,126.554100
용산구,한국철도공사,서울특별시 용산구 서울역 광장 15번출구,37.553149,126.968881
용산구,한국철도공사,서울특별시 용산구 서울역 광장 1번출구,37.553760,126.969662
용산구,현대아이파크몰,서울특별시 용산구 용산역 광장,37.528404,126.965569
용산구,용산구청,서울특별시 용산구 용산구청 옥상,37.532709,126.990000
용산구,용산구청,서울특별시 용산구 용산구청 2층 외부,37.532709,126.990000
용산구,용산경찰서,서울특별시 용산구 용산경찰서 1층 외부,37.541169,126.967650
용산구,원효지구대 방법순찰대,서울특별시 용산구 원효지구대 방범순찰대(옛 용산구청),37.538716,126.965890
용산구,서울지방보훈청,서울특별시 용산구 서울지방보훈청 실외,37.534923,126.974192
용산구,용산세무서,서울특별시 용산구 용산세무서 1층 외부,37.523302,126.968680
용산구,국방부,서울특별시 용산구 국방부 컨벤스 1층 외부,37.533237,126.978590
용산구,순천향대학교병원,서울특별시 용산구 순천향대학교 서울병원 장례식장 외부,37.534466,127.004585
용산구,순천향대학교병원,서울특별시 용산구 순천향대학교 서울병원 신관 옥상,37.534009,127.004334
용산구,하얏트호텔,서울특별시 용산구 1층 외부 주차장 가는길 휴식장소,37.539372,126.997264
용산구,현대아이파크몰,서울특별시 용산구 아이파크몰 달 주차장 4.5층,37.529492,126.964318
용산구,현대아이파크몰,서울특별시 용산구 아이파크몰 해 주차장 4.5층,37.529492,126.964318
용산구,현대아이파크몰,서울특별시 용산구 아이파크몰 8층 옥상,37.529492,126.964318
용산구,선인상가,서울특별시 용산구 선인상가 21동 1층 외부,37.533068,126.963521
용산구,선인상가,서울특별시 용산구 선인상가 21동 옥상,37.533068,126.963521
용산구,대주아이피아,서울특별시 용산구 1층 공유지,37.533417,126.967360
용산구,전자랜드,서울특별시 용산구 주차장 지하 1층,37.532818,126.958895
용산구,아모레퍼시픽,서울특별시 용산구 아모레퍼시픽 10층 테라스,37.529110,126.968532
용산구,제일기획,서울특별시 용산구 제일기획 1층 외부 주차장,37.535103,126.998616
용산구,제이엘레지던스,서울특별시 용산구 건물 옥상,37.536678,126.961147
용산구,충영빌딩,서울특별시 용산구 충영빌딩 옥상,37.538329,126.959979
용산구,G테크밸리,"서울특별시 용산구 e테크밸리 공개공지, 옥상",37.533234,126.957656
용산구,삼원빌딩,서울특별시 용산구 삼원빌딩 옥상,37.534626,126.959002
용산구,대교빌딩,서울특별시 용산구 대교빌딩 옥상,37.533918,126.957630
용산구,현대자동차,서울특별시 용산구 현대자동차사옥 옥상,37.531999,126.953751
용산구,진성빌딩,서울특별시 용산구 진성빌딩 옥상,37.534610,126.966177
용산구,미성상사,서울특별시 용산구 미성상사㈜ 1층 외부,37.538839,126.968402
용산구,미성상사,서울특별시 용산구 미성상사 공장 옥상,37.538839,126.968402
용산구,조양빌딩,서울특별시 용산구 조양빌딩 옥상,37.536223,126.963549
용산구,하나실업빌딩,서울특별시 용산구 하나실업빌딩 옥상,37.534709,126.960734
용산구,오리온제과,서울특별시 용산구 오리온제과 옥상,37.535767,126.969873
용산구,오리온제과,"서울특별시 용산구 오리온제과 공장 옥상, 주차장",37.536202,126.969268
용산구,우경빌딩,"서울특별시 용산구 우경빌딩 옥상, 1층 외부",37.534231,126.961404
용산구,대한지방행정공제회,서울특별시 용산구 POBA 지방행정공제회 건물 1층 주차장,37.531685,126.970651
용산구,넥서스밸리,서울특별시 용산구 넥서스밸리 1층 외부,37.534144,126.964859
용산구,GS한강에끌라트,서울특별시 용산구 GS한강에끌라트 1층 외부,37.531399,126.955431
용산구,한강그랜드오피스,서울특별시 용산구 한강그랜드오피스 주차장 옆,37.531222,126.955055
용산구,용산전자오피스텔,"서울특별시 용산구 용산전자오피스텔 옥상, 건물옆",37.532207,126.956792
용산구,NH농협은행,서울특별시 용산구 NH농협은행 용산별관(하나로마트) 옥상,37.533197,126.964645
용산구,대우아이빌,"서울특별시 용산구 대우아이빌 16층 옥상, 1층 외부",37.531695,126.968805
용산구,유베이스,서울특별시 용산구 유베이스 1층 외부,37.538001,126.967147
용산구,대원빌딩,서울특별시 용산구 대원빌딩 1층 현관옆,37.535201,126.963618
용산구,기독교대한감리회여선교회관,서울특별시 용산구 기독교대한감리회여선교회관 1층 외부,37.535109,127.011499
용산구,일각빌딩,서울특별시 용산구 일각빌딩 5층,37.540322,126.989802
용산구,한남빌딩,서울특별시 용산구 한남빌딩 5층 외부,37.535022,126.997224
용산구,비비안,서울특별시 용산구 남영비비안 1층 외부(정자),37.528894,126.964038
용산구,서울역 풍림아이원플러스,서울특별시 용산구 서울역 풍림 아이원플러스 공개공지,37.554920,126.968415
용산구,세광음악사,서울특별시 용산구 세광음악사 옥상,37.553965,126.965964
용산구,한화빌딩,서울특별시 용산구 한화빌딩 1층 외부,37.552032,126.968943
용산구,보은개발,서울특별시 용산구 보은개발빌딩 옥상,37.551185,126.969220
용산구,애전빌딩,서울특별시 용산구 애전빌딩 옥상,37.541750,126.970388
용산구,갈월동 오피스,서울특별시 용산구 한진중공업 빌딩 5층 외부,37.540529,126.972721
용산구,KCC IT빌딩,서울특별시 용산구 KCC IT빌딩 옥상,37.548507,126.972205
용산구,금강토탈패션할인매장,서울특별시 용산구 금강토탈패션할인매장 주차장,37.543561,126.971505
용산구,용산빌딩,서울특별시 용산구 용산빌딩 1층 외부(건물뒤편),37.542611,126.972137
용산구,청룡빌딩,서울특별시 용산구 청룡빌딩 주차장,37.541424,126.972679
용산구,롯데지알에스,"서울특별시 용산구 롯데지알에스 옥상, 주차장",37.541540,126.971791
용산구,서경산업,서울특별시 용산구 금강빌딩 주차장,37.544739,126.973179
용산구,수빌딩,서울특별시 용산구 수빌딩 옥상,37.532824,126.970666
용산구,우리빌딩,서울특별시 용산구 우리빌딩 주차장,37.540960,126.973516
용산구,기업은행용산지점,서울특별시 용산구 기업은행용산지점 2층 베란다,37.541995,126.973179
용산구,진흥빌딩,서울특별시 용산구 진흥빌딩 옥상,37.548500,126.977574
용산구,한치과,서울특별시 용산구 한치과의원 건물 주차장,37.545890,126.976959
용산구,㈜하나은행,서울특별시 용산구 LS용산타워 주차장,37.528002,126.967632
용산구,용산더프라임,서울특별시 용산구 용산더프라임 업무동 지하 1층,37.540259,126.969626
용산구,한국폴리텍대학,서울특별시 용산구 한국폴리텍대학 정수캠퍼스,37.529136,126.996483
용산구,한국폴리텍대학,서울특별시 용산구 한국폴리텍대학 정수캠퍼스,37.528710,126.996226
용산구,한국폴리텍대학,서울특별시 용산구 한국폴리텍대학 정수캠퍼스,37.529323,126.995976
용산구,한국폴리텍대학,서울특별시 용산구 한국폴리텍대학 정수캠퍼스,37.529799,126.996498
용산구,용산구보건소,서울특별시 용산구 한강로2가 424-5(LS타워 인근 보도),37.527798,126.967138
용산구,용산구보건소,서울특별시 용산구 한강로3가 12-6(용산전자상가1 공영주차장 인근 보도),37.532293,126.964512
용산구,용산구보건소,서울특별시 용산구 한강로3가 17-1(신용산지하차도 인근 보도),37.532324,126.964955
용산구,용산구보건소,서울특별시 용산구 동자동 14-151(서울역 11번 출구 인근 보도),37.553105,126.972810
은평구,서부경찰서,진흥로 85,37.604507,126.921565
은평구,서울기록원,통일로62길 7,37.607225,126.934431
은평구,은평경찰서,불광로 20,37.609736,126.928939
은평구,진관동주민센터,진관2로 31,37.634963,126.920736
은평구,은평구청,은평로195,37.602457,126.928823
은평구,은평소방서,진관동120,37.628667,126.920092
은평구,은평병원,백련산로 90,37.593970,126.923211
은평구,가톨릭은평성모병원,통일로 1021,37.633609,126.916153
은평구,서북병원,갈현로7길 49,37.604357,126.905664
은평구,북한산성상가,대서문길 36,37.655471,126.948553
은평구,한국행정연구원,진흥로 235,37.609857,126.935396
은평구,은평 서해그랑블,서오릉로 253,37.616971,126.906391
은평구,팜스퀘어,불광로 20,37.609736,126.928939
은평구,녹번JR아파트,통일로 586-19,37.600247,126.937577
은평구,DMC문영퀸즈파크아파트,증산로13길 44-5,37.587600,126.907697
은평구,동원빌딩,은평로 213,37.601436,126.931437
은평구,갈현현대아파트,서오릉로21길 36,37.612772,126.904975
은평구,한국환경산업기술원,진흥로215,37.609872,126.934325
은평구,동익파크아파트,서오릉로23길 9-8,37.615298,126.906872
은평구,휴먼프라자,진관2로 19,37.634854,126.919585
은평구,웅신 미켈란의 아침,진관2로 15-8,37.635394,126.919560
은평구,한국산업인력공단서울동부지사,진관3로 36,37.639707,126.920868
은평구,한국프라우드아파트,갈현로15길 28-17,37.608840,126.907692
은평구,경남 아너스빌,갈현로11길 46,37.604799,126.905402
은평구,미성아파트,증산로15길 35-10,37.589515,126.907741
은평구,웅진,연서로29길 34,37.620004,126.916869
은평구,LG Bestshop 불광점,불광로 41,37.611531,126.930256
은평구,브라운스톤구산,갈현로17길 17,37.611905,126.908888
은평구,삼성전자디지털센터,통일로 760,37.613076,126.928125
은평구,웹시티PC방,통일로 731,37.610623,126.929466
은평구,긱스타PC CAFE,연서로32길3,37.620363,126.924956
은평구,제로100PC 은평구청점,은평로 192,37.601216,126.928961
은평구,럭키PC,은평로9길10,37.601116,126.921585
은평구,하늘PC,통일로 855-20,37.619658,126.919876
은평구,탐스PC카페(응암점),응암로 247,37.594224,126.917855
은평구,레드포스PC,진흥로 144,37.608110,126.926000
은평구,서유기게임랜드,통일로 723,37.610075,126.929715
은평구,오징어게임 PC방,응암로 13길14,37.589448,126.915644
은평구,불광게임랜드,통일로 709,37.609107,126.930785
은평구,드림게임랜드,가좌로 231,37.590296,126.916595
은평구,우주게임장,통일로 707,37.608975,126.930913
은평구,놀랜드,통일로 1050,37.637537,126.917900
은평구,누크PC방,수색로268,37.582969,126.894648
은평구,은하수,연서로 28길 10,37.617780,126.920981
은평구,할리스연신내 게임랜드,연서로 26길5,37.617235,126.920233
은평구,로얄연신내 게임랜드,연서로 29길 8-8 5층,37.618988,126.919713
은평구,연신내 로데오 게임랜드,연서로 214,37.617445,126.919952
은평구,팡팡게임랜드,통일로 855-9 4층,37.618895,126.919884
은평구,긱스타PC방,갈현로 39-1,37.601460,126.910114
은평구,토마토PC방,서오릉로 178,37.613166,126.913878
은평구,알파PC방,통일로 850,37.619320,126.921445
은평구,인터쿨,진흥로 112,37.606504,126.923309
은평구,제로100PC 신사동점,은평로 5,37.596766,126.909211
은평구,로열게임장,수색로 264-1,37.582669,126.895057
은평구,N톡PC,서오릉로 192,37.613760,126.912316
은평구,더조은PC카페,갈현로 188,37.614435,126.912437
은평구,고릴라PC방(역촌역점),서오릉로 77,37.607136,126.921771
은평구,삼성게임랜드,통일로 720,37.610100,126.930572
은평구,제노 PC방,연서로 320,37.623689,126.928167
은평구,아이세븐 PC,연서로 213,37.617644,126.919239
은평구,고릴라 응암1호점,은평로 136,37.600263,126.923039
은평구,퀸PC방,연서로 247,37.619691,126.922172
은평구,데스티니PC,갈현로 14,37.599109,126.910455
은평구,BLISS PC방,응암로11길 3,37.588257,126.916272
은평구,탐스PC카페,진흥로1길 34,37.603469,126.918676
은평구,GPC방,은평로 205-5,37.601591,126.931146
은평구,아이센스리그PC 응암본점,응암로22길 22-1,37.593243,126.920641
은평구,샹떼PC방 역촌점,갈현로 82,37.605266,126.910686
은평구,세븐게임랜드,수색로256,37.582250,126.896276
은평구,쿡몬스터PC카페,통일로 835,37.617906,126.921724
은평구,아이센스리그PC 응암오거리점,응암로13길 14,37.589448,126.915644
은평구,아이센스리그PC 역촌점,갈현로 61,37.603505,126.910188
은평구,TOP PC,은평로 169,37.601517,126.926315
은평구,제로100PC 녹번점,진흥로 148,37.608444,126.926367
은평구,제로100PC 연신내점,연서로 195,37.616383,126.918448
은평구,해피플스방,갈현로 15,37.599292,126.909978
은평구,인터라켄,진관2로 29-21,37.635742,126.919342
은평구,3POP PC CAFE,연서로 73,37.605646,126.915066
은평구,삼성게임랜드 메트로,통일로 856,37.619623,126.921523
은평구,플렉스 PC 카페,은평로 56,37.598534,126.914100
은평구,테라PC방,통일로83길 6-5,37.621234,126.918923
은평구,무지개 당구장,통일로 937,37.626665,126.919628
은평구,로얄 당구장,통일로87길 6,37.623503,126.919203
은평구,반도 당구장,통일로87길 5-9,37.622820,126.919207
은평구,SBS 당구장,통일로83길 6,37.621091,126.919346
은평구,짱구 당구장,연서로29길 8-8,37.618988,126.919713
은평구,월드 당구장,통일로83길 6-5,37.621234,126.918923
은평구,쫑의전쟁,갈현로36길 18-1,37.621629,126.918786
은평구,JK 당구클럽,통일로83길 6-29,37.621458,126.918810
은평구,OK 당구클럽,연서로29길 37,37.619981,126.916340
은평구,당구지존,연서로27길 8-7,37.618115,126.918779
은평구,은평 로데오,연서로 209,37.617326,126.918847
은평구,매니아 당구장,연서로27길 15,37.618055,126.917685
은평구,원큐 당구장,서오릉로 178,37.613166,126.913878
은평구,하이런 당구장,갈현로 186,37.614255,126.912282
은평구,클럽 빌리아트,갈현로 188,37.614435,126.912437
은평구,리더스당구장,서오릉로 208,37.614295,126.911052
은평구,브라보 퍼블릭 스크린,갈현로 300,37.623609,126.917419
은평구,SG골프 은평점,연서로 137,37.611162,126.916843
은평구,SH스크린골프,서오릉로 151,37.611724,126.915939
은평구,다빈치 당구장,진흥로 156,37.608739,126.926979
은평구,엔씨당구클럽,진흥로 148,37.608444,126.926367
은평구,불광골프죤,진흥로 134,37.607680,126.925077
은평구,G스크린 골프,은평로11길 11-2,37.601821,126.922719
은평구,우리스크린골프 녹번점,통일로 636,37.603517,126.935311
은평구,the좋은 당구장,은평로 193-2,37.602130,126.928910
은평구,달인 당구장,은평로 229,37.601277,126.933245
은평구,AK 당구클럽,서오릉로 58,37.605846,126.923591
은평구,뉴프로당구클럽,통일로 723,37.610075,126.929715
은평구,K4 당구장,서오릉로 110,37.609811,126.920108
은평구,제이스크린 골프죤,서오릉로 82,37.607691,126.922040
은평구,헬슐렝 피트니스,통일로 835,37.617906,126.921724
은평구,펀 당구장,통일로 817,37.616563,126.923196
은평구,프로 당구장,연서로 26길 5,37.617235,126.920233
은평구,당구 사랑,연서로 154,37.612652,126.917831
은평구,PEEL빌리어드클럽,불광로 7,37.609475,126.927120
은평구,원 당구장,통일로 69길 16,37.611244,126.926871
은평구,허리우드 당구장,연서로 319,37.623921,126.927818
은평구,로열 빌리아드,연서로 317,37.623757,126.927681
은평구,한양 당구장,통일로 66길 2,37.610277,126.930638
은평구,새벽 당구장,진흥로 201,37.609252,126.931631
은평구,명품 당구장,연서로 274,37.620575,126.925097
은평구,대한 당구클럽,연서로 296,37.621843,126.926906
은평구,Six Billiards,연서로 295-1,37.622084,126.926521
은평구,88 당구장,수색로 16길 8,37.582961,126.895640
은평구,플라틴 당구장,은평로 46,37.598304,126.913097
은평구,태양 당구장,가좌로 318,37.596055,126.910036
은평구,프로변경환 당구클럽,은평로 34,37.598044,126.911786
은평구,당구 사랑,가좌로 321,37.596039,126.909331
은평구,비바체 당구장,은평로 37,37.598500,126.912115
은평구,엠 빌리어드,연서로 58 지층,37.604262,126.915931
은평구,아이원스크린골프,진흥로 1길 28,37.602959,126.918962
은평구,수정 당구장,연서로 4길 6,37.602389,126.916493
은평구,역촌 당구장,진흥로 1길 24,37.602516,126.918767
은평구,아지트 당구장,연서로 91,37.607310,126.914981
은평구,Q 당구장,갈현로 54-8,37.602642,126.910543
은평구,손똘 당구장,역말로 6,37.605361,126.910908
은평구,우리 당구클럽,갈현로 77,37.604726,126.910306
은평구,메트로 골프클럽,은평로 108,37.599712,126.919883
은평구,DS대대 전용클럽,응암로 269 2층,37.596009,126.918771
은평구,JCC 당구클럽,응암로 247 4층,37.594224,126.917855
은평구,허리우드 당구장,응암로 21길16,37.594292,126.916242
은평구,큐당구장,응암로22길 20,37.593387,126.920284
은평구,동양 당구장,응암로 248,37.593986,126.918313
은평구,25시 당구장,응암로 213,37.591008,126.917125
은평구,지앤지 당구장,응암로 13길 24,37.588970,126.914576
은평구,우리 당구장,응암로 11길 3,37.588257,126.916272
은평구,당구의 신,응암로 13길 5,37.589542,126.916538
은평구,월드 당구클럽,응암로 178-1,37.587863,126.916970
은평구,준 당구장,응암로 180,37.588061,126.917033
은평구,킹 당구장,은평로 16길 18,37.599739,126.929618
은평구,지존 당구장,가좌로 179,37.587057,126.920621
은평구,sbs 당구장,응암로 12길 13,37.587921,126.918341
은평구,당구 한게임,은평로 173,37.601610,126.926819
은평구,모아 당구장,은평로 145,37.600965,126.923733
은평구,정석 당구클럽,응암로 340-1,37.601494,126.922832
은평구,김무순 당구클럽,은평로 91,37.599709,126.917822
은평구,3949 당구장,증산서길 153,37.588394,126.911861
은평구,증산 당구장,증산로 307,37.584550,126.909992
은평구,세영 당구장,증산서길 98,37.584622,126.907750
은평구,25시 당구장,증산서길 107,37.585537,126.908600
은평구,베로니스 골프존,증산로 315,37.585070,126.910467
은평구,산성 당구장,대서문길 9,37.657688,126.947078
은평구,골프존파크 진관뉴타운점,진관3로 37,37.640392,126.920438
은평구,탑 당구클럽,진관2로 15-46,37.638652,126.919082
은평구,메트로보석사우나,통일로 856,37.619623,126.921523
은평구,대호사우나,불광로 90,37.615069,126.933001
은평구,수정탕,통일로87길 5-9,37.622820,126.919207
은평구,천수경사우나,연서로17길 34-14,37.614199,126.914284
은평구,오복탕,갈현로 181-24,37.614639,126.911263
은평구,명진목욕탕,통일로69길 29,37.610226,126.925887
은평구,삼부건강랜드보석사우나,증산로 21길 11,37.595707,126.913495
은평구,천일탕,진흥로 1 길24,37.602516,126.918767
은평구,은하수사우나,갈현로 100,37.606740,126.910883
은평구,메트로불한증막사우나,은평로 108,37.599712,126.919883
은평구,더죤스파24시사우나,불광천길 536,37.597913,126.916391
은평구,동양사우나,가좌로 7길 11,37.586347,126.919986
은평구,대진대중탕,응암로 340-1,37.601494,126.922832
은평구,은경불한증막사우나,은평로 136,37.600263,126.923039
은평구,루하스사우나,통일로 1030,37.634192,126.917696
은평구,엔씨백화점 불광점,불광로 20,37.609736,126.928939
은평구,범서쇼핑,통일로 842,37.618690,126.922064
은평구,이마트 수색점,수색로 217,37.579693,126.898678
은평구,이마트 은평점,은평로 111,37.600825,126.920514
은평구,롯데몰 은평,통일로 1050,37.637537,126.917900
은평구,은평구립도서관,통일로 78가길 13-84,37.618979,126.928272
은평구,이디야 연신내역점,"통일로 855-9, 1층",37.618895,126.919884
은평구,더홀릭보드게임카페 연신내점,"연서로29길 13, 3층",37.618965,126.918640
은평구,아로이 커피(연신내점),통일로 838-4,37.618345,126.922333
은평구,읍천리382 응암점,응암로 302-1,37.598310,126.921069
은평구,은평장례문화원,통일로 933,37.626239,126.919672
은평구,연신내밤,"통일로83길 6, 2층",37.621091,126.919346
은평구,허브카페,통일로 863-4,37.619941,126.919821
은평구,더원 양꼬치,"통일로 863-14, 2층",37.620107,126.919549
은평구,세븐플로어,통일로 855-20,37.619658,126.919876
은평구,탐라포차,"연서로29길 6, 2층",37.618808,126.919582
은평구,은평갈비,"연서로29길 8-15, 2층",37.619410,126.919650
은평구,북경양꼬치,연서로29길 14-15,37.619687,126.919387
은평구,베이비 기네스,"통일로83길 5-9, 2층",37.620462,126.919197
은평구,에이티원디아지트,"연서로29길 20-21, 3층",37.620029,126.919019
은평구,연신내 호프,"통일로 863-17, 2층",37.620215,126.919223
은평구,유토피아 카페,연서로27길 16-8,37.618411,126.918163
은평구,코피티암(KOPITIAM),"연서로27길 7-1, 1,2층",37.617628,126.918349
은평구,coffee 13 oz(커피 13온스),갈현로 181-24,37.614639,126.911263
은평구,아로이 커피(녹번점),"통일로 675, 1,2층",37.606647,126.933078
은평구,전하는 날,"서오릉로 8, 2층",37.602261,126.926933
은평구,꼬치의 품격,"은평로 191-2, 2층",37.601665,126.929070
은평구,엉터리집,"불광로 21, 2층",37.610392,126.928474
은평구,사랑채 한방찻집,통일로 727,37.610459,126.929651
은평구,봉 커피호프,진흥로 159,37.609113,126.927523
은평구,무등골,"통일로 715-8,",37.610002,126.929750
은평구,연신커피호프,"통일로 833, 지하1층",37.617690,126.921958
은평구,연신내 고깃집,통일로73길 24,37.614915,126.921895
은평구,우정 커피호프,통일로69길 4,37.611979,126.927692
은평구,또또 커피호프,"진흥로 147, 지하1층",37.608741,126.925894
은평구,수다방,"진흥로 121-7, 지1층",37.607850,126.923797
은평구,궁전 전통찻집,"불광로 25-1, 2층",37.610770,126.928610
은평구,꼬지 사케,연서로 309,37.623143,126.927303
은평구,드러머 민경록 라이브,연서로 317,37.623757,126.927681
은평구,타디스,불광로 44-2,37.611110,126.930625
은평구,초이스 커피호프,연서로 249,37.619700,126.922480
은평구,은하수,"통일로80길 8, 2층",37.619927,126.921550
은평구,레드락,"연서로 132, 지하1층",37.610538,126.917285
은평구,역촌면 파스타,역말로 84-9,37.606906,126.920056
은평구,슬램덩크,은평로8길 8-1,37.599571,126.920550
은평구,불광천 서서갈비,불광천길 536,37.597913,126.916391
은평구,커피홀릭,응암로 250-1,37.594217,126.918399
은평구,펀 비여킹,응암로13길 22-1,37.589064,126.914777
은평구,송추가마골,북한산로 276,37.654372,126.940227
은평구,강남 옥류관,북한산로 246,37.652189,126.938142
은평구,호텔씨에스에비뉴,통일로 585-1,37.599090,126.936430
종로구,"구청, 민간 운영",낙원악기상가(낙원동 260-1 도로일부),37.572666,126.987808
중구,"중구, 한국일보",서울특별시 중구 남대문로 81,37.564730,126.981730
중구,"중구, 한국일보",서울특별시 중구 을지로 35,37.566492,126.981866
중구,"중구, 한국일보",서울특별시 중구 을지로 66,37.565155,126.985011
중구,"중구, 한국일보",서울특별시 중구 삼일대로 363,37.567157,126.987052
중구,"중구, 한국일보",서울특별시 중구 장충단로 275,37.568885,127.008775
중구,"중구, 한국일보",서울특별시 중구 한강대로 416,37.555504,126.973751
중랑구,지방자치단체 청사,서울특별시 중랑구 봉화산로 179(신내동),37.606564,127.092725
중랑구,면목5동,서울특별시 중랑구 동일로 619(면목동),37.585753,127.079475
중랑구,서울의료원,서울특별시 중랑구 신내로 156,37.613091,127.099187
중랑구,녹색병원,서울특별시 중랑구 사가정로49길 53,37.583564,127.086060
중랑구,서울정형외과,서울특별시 중랑구 망우로 418,37.599142,127.098648
중랑구,위너스병원,서울특별시 중랑구 망우로 403,37.599458,127.096875
중랑구,신내SKV1센터,서울특별시 중랑구 신내역로111,37.613122,127.112442
중랑구,상봉프레미어스엠코,서울특별시 중랑구 망우로 353,37.598333,127.091624
중랑구,서울시체육회,서울특별시 중랑구 망우로 182(상봉동),37.592700,127.073042
중랑구,한국전력,서울특별시 중랑구 동일로 862,37.607469,127.079243
중랑구,서울우유,서울특별시 중랑구 중랑천로 71,37.592080,127.072464
중랑구,삼부빌딩,서울특별시 중랑구 망우로 418,37.599142,127.098648
중랑구,대상빌딩,서울특별시 중랑구 면목로 470,37.593666,127.086662
중랑구,서일대,서울특별시 중랑구 용마산로90길 28,37.586083,127.097203
중랑구,이노씨티,서울특별시 중랑구 망우로 353,37.598333,127.091624
중랑구,하이마트,서울특별시 중랑구 망우로 399,37.599300,127.096546
중랑구,사이버캡틴PC방,서울특별시 중랑구  면목동 359-15번지 지하1층 ,37.587056,127.088166
중랑구,푸른공간,서울특별시 중랑구  면목동 176-11번지 1층 ,37.586923,127.078488
중랑구,매직엔PC방,서울특별시 중랑구  중화동 316-1번지 지하1층 ,37.598133,127.076655
중랑구,i7 PC방,서울특별시 중랑구  면목동 665-3번지 ,37.578200,127.085030
중랑구,스타포스PC방,서울특별시 중랑구  상봉동 115-20번지 ,37.595453,127.083047
중랑구,집피씨클럽,서울특별시 중랑구  망우동 147-21번지 지상2층 ,37.601057,127.104970
